year_index,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,foreign_film,origin,origin_language
2012-01-01,377.0,101.0,66.0,833.0,975.0,189412677.0,Adventure|Animation|Comedy|Family|Sci-Fi,Wreck-It Ralph ,272534,4451,http://www.imdb.com/title/tt1772341/?ref_=fn_tt_tt_1,345.0,English,USA,PG,165000000.0,2012.0,931.0,7.8,40000,24412677.0,USA,American,English
2004-01-01,188.0,100.0,0.0,267.0,15000.0,665426.0,Adventure|Animation|Family|Fantasy,The Polar Express ,120798,16264,http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1,444.0,English,USA,G,165000000.0,2004.0,726.0,6.6,10000,-164334574.0,USA,American,English
2016-01-01,286.0,120.0,776.0,535.0,890.0,102315545.0,Action|Adventure|Sci-Fi,Independence Day: Resurgence ,58137,3233,http://www.imdb.com/title/tt1628841/?ref_=fn_tt_tt_1,520.0,English,USA,PG-13,165000000.0,2016.0,812.0,5.5,67000,-62684455.0,USA,American,English
2010-01-01,288.0,98.0,255.0,759.0,18000.0,217387997.0,Adventure|Animation|Family|Fantasy,How to Train Your Dragon ,485430,20453,http://www.imdb.com/title/tt0892769/?ref_=fn_tt_tt_1,492.0,English,USA,PG,165000000.0,2010.0,953.0,8.2,33000,52387997.0,USA,American,English
2003-01-01,280.0,109.0,84.0,191.0,648.0,150350192.0,Action|Sci-Fi,Terminator 3: Rise of the Machines ,305340,1769,http://www.imdb.com/title/tt0181852/?ref_=fn_tt_tt_1,1676.0,English,USA,R,200000000.0,2003.0,284.0,6.4,0,-49649808.0,USA,American,English
2014-01-01,653.0,121.0,571.0,3000.0,14000.0,333130696.0,Action|Adventure|Sci-Fi,Guardians of the Galaxy ,682155,32438,http://www.imdb.com/title/tt2015381/?ref_=fn_tt_tt_1,1097.0,English,USA,PG-13,170000000.0,2014.0,14000.0,8.1,96000,163130696.0,USA,American,English
2014-01-01,712.0,169.0,22000.0,6000.0,11000.0,187991439.0,Adventure|Drama|Sci-Fi,Interstellar ,928227,31488,http://www.imdb.com/title/tt0816692/?ref_=fn_tt_tt_1,2725.0,English,USA,PG-13,165000000.0,2014.0,11000.0,8.6,349000,22991439.0,USA,American,English
2010-01-01,642.0,148.0,22000.0,23000.0,29000.0,292568851.0,Action|Adventure|Sci-Fi|Thriller,Inception ,1468200,81115,http://www.imdb.com/title/tt1375666/?ref_=fn_tt_tt_1,2803.0,English,USA,PG-13,160000000.0,2010.0,27000.0,8.8,175000,132568851.0,USA,American,English
2012-01-01,645.0,182.0,0.0,773.0,5000.0,303001229.0,Adventure|Fantasy,The Hobbit: An Unexpected Journey ,637246,9152,http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1,1367.0,English,USA,PG-13,180000000.0,2012.0,972.0,7.9,166000,123001229.0,USA,American,English
2001-01-01,187.0,106.0,357.0,4000.0,23000.0,144512310.0,Action|Crime|Thriller,The Fast and the Furious ,272223,45327,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988.0,English,USA,PG-13,38000000.0,2001.0,14000.0,6.7,14000,106512310.0,USA,American,English
2008-01-01,362.0,166.0,21000.0,919.0,11000.0,127490802.0,Drama|Fantasy|Romance,The Curious Case of Benjamin Button ,459346,13333,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,822.0,English,USA,PG-13,150000000.0,2008.0,1000.0,7.8,23000,-22509198.0,USA,American,English
2011-01-01,500.0,132.0,905.0,1000.0,34000.0,146405371.0,Action|Adventure|Sci-Fi,X-Men: First Class ,518537,50983,http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1,698.0,English,USA,PG-13,160000000.0,2011.0,13000.0,7.8,54000,-13594629.0,USA,American,English
2015-01-01,389.0,137.0,508.0,14000.0,34000.0,281666058.0,Adventure|Sci-Fi,The Hunger Games: Mockingjay - Part 2 ,166137,81385,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,383.0,English,USA,PG-13,160000000.0,2015.0,22000.0,6.6,38000,121666058.0,USA,American,English
2010-01-01,235.0,109.0,226.0,370.0,12000.0,63143812.0,Action|Adventure|Family|Fantasy,The Sorcerer's Apprentice ,124185,13388,http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1,238.0,English,USA,PG,150000000.0,2010.0,418.0,6.1,11000,-86856188.0,USA,American,English
2006-01-01,231.0,98.0,249.0,702.0,87000.0,60655503.0,Action|Adventure|Drama|Thriller,Poseidon ,82380,92456,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,629.0,English,USA,PG-13,160000000.0,2006.0,2000.0,5.6,0,-99344497.0,USA,American,English
2016-01-01,218.0,113.0,33.0,11000.0,40000.0,76846624.0,Adventure|Family|Fantasy,Alice Through the Looking Glass ,21352,80806,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131.0,English,USA,PG,170000000.0,2016.0,25000.0,6.4,30000,-93153376.0,USA,American,English
2007-01-01,227.0,93.0,50.0,692.0,3000.0,320706665.0,Adventure|Animation|Comedy|Family|Fantasy,Shrek the Third ,211971,4705,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,326.0,English,USA,PG,160000000.0,2007.0,795.0,6.1,0,160706665.0,USA,American,English
2016-01-01,275.0,123.0,0.0,648.0,3000.0,46978995.0,Action|Adventure|Fantasy,Warcraft ,111609,5505,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,781.0,English,USA,PG-13,160000000.0,2016.0,716.0,7.3,89000,-113021005.0,USA,American,English
2015-01-01,474.0,126.0,230.0,2000.0,24000.0,89732035.0,Action|Adventure|Sci-Fi,Terminator Genisys ,188457,38873,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,867.0,English,USA,PG-13,155000000.0,2015.0,10000.0,6.6,82000,-65267965.0,USA,American,English
2010-01-01,228.0,113.0,150.0,59.0,531.0,104383624.0,Adventure|Family|Fantasy,The Chronicles of Narnia: The Voyage of the Dawn Treader ,106446,764,http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1,227.0,English,USA,PG,155000000.0,2010.0,82.0,6.3,11000,-50616376.0,USA,American,English
2001-01-01,191.0,184.0,0.0,691.0,3000.0,198539855.0,Action|Drama|History|Romance|War,Pearl Harbor ,254111,5401,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,1999.0,English,USA,PG-13,140000000.0,2001.0,961.0,6.1,0,58539855.0,USA,American,English
2007-01-01,396.0,144.0,0.0,581.0,662.0,318759914.0,Action|Adventure|Sci-Fi,Transformers ,513158,2333,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,1782.0,English,USA,PG-13,150000000.0,2007.0,599.0,7.1,8000,168759914.0,USA,American,English
2004-01-01,248.0,206.0,0.0,591.0,12000.0,34293771.0,Action|Adventure|Biography|Drama|History|Romance|War,Alexander ,138863,24598,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,1390.0,English,Germany,R,155000000.0,2004.0,11000.0,5.5,0,-120706229.0,Germany,Foreign,English
2007-01-01,329.0,138.0,282.0,687.0,21000.0,292000866.0,Adventure|Family|Fantasy|Mystery,Harry Potter and the Order of the Phoenix ,355137,33433,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,1108.0,English,UK,PG-13,150000000.0,2007.0,11000.0,7.5,0,142000866.0,UK,Foreign,English
2005-01-01,295.0,157.0,179.0,10000.0,21000.0,289994397.0,Adventure|Family|Fantasy|Mystery,Harry Potter and the Goblet of Fire ,385670,53413,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,1896.0,English,UK,PG-13,150000000.0,2005.0,11000.0,7.6,0,139994397.0,UK,Foreign,English
2008-01-01,318.0,102.0,532.0,979.0,10000.0,227946274.0,Action|Drama,Hancock ,343648,21584,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,590.0,English,USA,PG-13,150000000.0,2008.0,9000.0,6.4,0,77946274.0,USA,American,English
2007-01-01,323.0,104.0,508.0,558.0,10000.0,256386216.0,Drama|Horror|Sci-Fi,I Am Legend ,530870,13076,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,1413.0,English,USA,PG-13,150000000.0,2007.0,1000.0,7.2,11000,106386216.0,USA,American,English
2005-01-01,276.0,115.0,13000.0,588.0,40000.0,206456431.0,Adventure|Comedy|Family|Fantasy,Charlie and the Chocolate Factory ,320284,57844,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,1361.0,English,USA,PG,150000000.0,2005.0,16000.0,6.7,0,56456431.0,USA,American,English
2007-01-01,318.0,111.0,663.0,954.0,1000.0,206435493.0,Animation|Comedy|Family|Fantasy,Ratatouille ,473887,4764,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,626.0,English,USA,G,150000000.0,2007.0,1000.0,8.0,10000,56435493.0,USA,American,English
2005-01-01,478.0,128.0,22000.0,11000.0,23000.0,205343774.0,Action|Adventure,Batman Begins ,980946,59558,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,2685.0,English,USA,PG-13,150000000.0,2005.0,14000.0,8.3,15000,55343774.0,USA,American,English
2008-01-01,167.0,89.0,35.0,436.0,1000.0,179982968.0,Action|Adventure|Animation|Comedy|Family,Madagascar: Escape 2 Africa ,146019,3285,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,119.0,English,USA,PG,150000000.0,2008.0,851.0,6.7,0,29982968.0,USA,American,English
2009-01-01,185.0,105.0,189.0,1000.0,49000.0,177243721.0,Adventure|Comedy|Family|Fantasy,Night at the Museum: Battle of the Smithsonian ,130272,54039,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,209.0,English,USA,PG,150000000.0,2009.0,3000.0,5.9,2000,27243721.0,USA,American,English
2009-01-01,350.0,119.0,151.0,2000.0,20000.0,179883016.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,X-Men Origins: Wolverine ,361924,40054,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641.0,English,USA,PG-13,150000000.0,2009.0,16000.0,6.7,0,29883016.0,USA,American,English
2003-01-01,245.0,129.0,0.0,233.0,309.0,139259759.0,Action|Sci-Fi,The Matrix Revolutions ,364948,1062,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,2121.0,English,Australia,R,150000000.0,2003.0,269.0,6.7,0,-10740241.0,Australia,Foreign,English
2013-01-01,406.0,102.0,69.0,490.0,1000.0,400736600.0,Adventure|Animation|Comedy|Family|Fantasy|Musical,Frozen ,421658,2582,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,904.0,English,USA,PG,150000000.0,2013.0,523.0,7.6,58000,250736600.0,USA,American,English
2003-01-01,275.0,138.0,0.0,30.0,234.0,281492479.0,Action|Sci-Fi,The Matrix Reloaded ,421818,534,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,2789.0,English,USA,R,150000000.0,2003.0,198.0,7.2,0,131492479.0,USA,American,English
2013-01-01,486.0,112.0,230.0,12000.0,26000.0,206360018.0,Action|Adventure|Fantasy,Thor: The Dark World ,414070,59803,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,532.0,English,USA,PG-13,170000000.0,2013.0,20000.0,7.1,63000,36360018.0,USA,American,English
2015-01-01,739.0,120.0,750.0,943.0,27000.0,153629485.0,Action|Adventure|Sci-Fi|Thriller,Mad Max: Fury Road ,552503,40025,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,1588.0,English,Australia,R,150000000.0,2015.0,9000.0,8.1,191000,3629485.0,Australia,Foreign,English
2009-01-01,298.0,146.0,2000.0,294.0,15000.0,133375846.0,Mystery|Thriller,Angels & Demons ,207839,16948,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435.0,English,USA,PG-13,150000000.0,2009.0,745.0,6.7,0,-16624154.0,USA,American,English
2011-01-01,516.0,115.0,0.0,12000.0,26000.0,181015141.0,Action|Adventure|Fantasy,Thor ,536314,60059,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,738.0,English,USA,PG-13,150000000.0,2011.0,20000.0,7.0,63000,31015141.0,USA,American,English
2008-01-01,225.0,96.0,59.0,699.0,17000.0,114053579.0,Adventure|Animation|Comedy|Drama|Family,Bolt ,146766,20007,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,178.0,English,USA,PG,150000000.0,2008.0,759.0,6.9,0,-35946421.0,USA,American,English
2009-01-01,145.0,88.0,12.0,182.0,730.0,119420252.0,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,G-Force ,33042,2217,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90.0,English,USA,PG,150000000.0,2009.0,607.0,5.1,0,-30579748.0,USA,American,English
2012-01-01,310.0,99.0,473.0,502.0,14000.0,83640426.0,Action|Adventure|Fantasy,Wrath of the Titans ,152826,16184,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,253.0,English,USA,PG-13,150000000.0,2012.0,897.0,5.8,19000,-66359574.0,USA,American,English
2012-01-01,526.0,113.0,13000.0,16000.0,40000.0,79711678.0,Comedy|Fantasy|Horror,Dark Shadows ,199039,80849,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479.0,English,USA,PG-13,100000000.0,2012.0,17000.0,6.2,82000,-20288322.0,USA,American,English
2015-01-01,465.0,131.0,188.0,641.0,10000.0,195000874.0,Action|Adventure|Thriller,Mission: Impossible - Rogue Nation ,232187,21840,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440.0,English,China,PG-13,150000000.0,2015.0,10000.0,7.4,47000,45000874.0,China,Foreign,English
2010-01-01,357.0,119.0,394.0,162.0,12000.0,61937495.0,Drama|Fantasy|Horror|Thriller,The Wolfman ,89442,13071,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,432.0,English,USA,R,150000000.0,2010.0,490.0,5.8,0,-88062505.0,USA,American,English
2007-01-01,194.0,91.0,58.0,826.0,2000.0,126597121.0,Adventure|Animation|Comedy|Family,Bee Movie ,105902,6576,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206.0,English,USA,PG,150000000.0,2007.0,852.0,6.2,0,-23402879.0,USA,American,English
2011-01-01,284.0,90.0,90.0,15.0,11000.0,165230261.0,Action|Adventure|Animation|Comedy|Family,Kung Fu Panda 2 ,182718,21015,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209.0,English,USA,PG,150000000.0,2011.0,10000.0,7.3,20000,15230261.0,USA,American,English
2010-01-01,280.0,103.0,0.0,346.0,1000.0,131564731.0,Action|Adventure|Family|Fantasy,The Last Airbender ,118951,2857,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382.0,English,USA,PG,150000000.0,2010.0,756.0,4.2,18000,-18435269.0,USA,American,English
2006-01-01,310.0,124.0,14000.0,979.0,22000.0,133382309.0,Action|Adventure|Thriller,Mission: Impossible III ,256695,34817,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871.0,English,USA,PG-13,150000000.0,2006.0,10000.0,6.9,0,-16617691.0,USA,American,English
2013-01-01,339.0,131.0,776.0,256.0,17000.0,73103784.0,Action|Drama|Thriller,White House Down ,164238,18204,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434.0,English,USA,PG-13,150000000.0,2013.0,551.0,6.4,33000,-76896216.0,USA,American,English
2011-01-01,132.0,88.0,25.0,433.0,921.0,21379315.0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,Mars Needs Moms ,17590,2652,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112.0,English,USA,PG,150000000.0,2011.0,562.0,5.4,0,-128620685.0,USA,American,English
2006-01-01,135.0,85.0,42.0,586.0,20000.0,64459316.0,Adventure|Animation|Comedy|Family,Flushed Away ,85086,35161,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122.0,English,UK,PG,149000000.0,2006.0,14000.0,6.7,0,-84540684.0,UK,Foreign,English
2015-01-01,256.0,111.0,456.0,394.0,20000.0,34964818.0,Adventure|Family|Fantasy,Pan ,39956,21393,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186.0,English,USA,PG,150000000.0,2015.0,548.0,5.8,24000,-115035182.0,USA,American,English
2014-01-01,196.0,92.0,50.0,517.0,3000.0,111505642.0,Adventure|Animation|Comedy|Family|Sci-Fi,Mr. Peabody & Sherman ,47900,5810,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,130.0,English,USA,PG,145000000.0,2014.0,1000.0,6.9,11000,-33494358.0,USA,American,English
2004-01-01,220.0,196.0,249.0,844.0,11000.0,133228348.0,Adventure,Troy ,381672,17944,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694.0,English,USA,R,175000000.0,2004.0,5000.0,7.2,0,-41771652.0,USA,American,English
2012-01-01,211.0,93.0,35.0,436.0,851.0,216366733.0,Adventure|Animation|Comedy|Family,Madagascar 3: Europe's Most Wanted ,119213,2444,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,154.0,English,USA,PG,145000000.0,2012.0,770.0,6.9,17000,71366733.0,USA,American,English
2002-01-01,264.0,133.0,93.0,746.0,769.0,160201106.0,Action|Adventure|Thriller,Die Another Day ,169914,2538,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185.0,English,UK,PG-13,142000000.0,2002.0,766.0,6.1,0,18201106.0,UK,Foreign,English
2016-01-01,464.0,116.0,176.0,322.0,783.0,118099659.0,Action|Comedy|Fantasy|Sci-Fi,Ghostbusters ,69757,2097,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211.0,English,USA,PG-13,144000000.0,2016.0,370.0,5.5,62000,-25900341.0,USA,American,English
1998-01-01,167.0,153.0,0.0,537.0,13000.0,201573391.0,Action|Adventure|Sci-Fi|Thriller,Armageddon ,322395,26029,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171.0,English,USA,PG-13,140000000.0,1998.0,12000.0,6.6,11000,61573391.0,USA,American,English
2002-01-01,208.0,88.0,188.0,826.0,10000.0,190418803.0,Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi,Men in Black II ,270207,14823,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,606.0,English,USA,PG-13,140000000.0,2002.0,3000.0,6.1,2000,50418803.0,USA,American,English
2007-01-01,287.0,115.0,0.0,964.0,18000.0,82161969.0,Action|Adventure|Animation|Fantasy,Beowulf ,142440,31523,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,505.0,English,USA,PG-13,150000000.0,2007.0,12000.0,6.3,3000,-67838031.0,USA,American,English
2016-01-01,210.0,95.0,5.0,967.0,24000.0,143523463.0,Action|Adventure|Animation|Comedy|Family,Kung Fu Panda 3 ,64322,36095,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,145.0,English,USA,PG,145000000.0,2016.0,11000.0,7.2,24000,-1476537.0,USA,American,English
2011-01-01,432.0,133.0,663.0,690.0,10000.0,209364921.0,Action|Adventure|Thriller,Mission: Impossible - Ghost Protocol ,365104,21768,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,512.0,English,USA,PG-13,145000000.0,2011.0,10000.0,7.4,35000,64364921.0,USA,American,English
2012-01-01,256.0,97.0,52.0,161.0,20000.0,103400692.0,Adventure|Animation|Family|Fantasy,Rise of the Guardians ,123553,20645,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,174.0,English,USA,PG,145000000.0,2012.0,315.0,7.3,25000,-41599308.0,USA,American,English
2005-01-01,135.0,90.0,23.0,233.0,957.0,110332737.0,Comedy|Crime,Fun with Dick and Jane ,110788,1997,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,258.0,English,USA,PG-13,100000000.0,2005.0,550.0,6.1,2000,10332737.0,USA,American,English
2003-01-01,190.0,154.0,380.0,445.0,10000.0,111110575.0,Action|Drama|History|War,The Last Samurai ,317166,11945,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,928.0,English,USA,R,140000000.0,2003.0,956.0,7.7,0,-28889425.0,USA,American,English
2014-01-01,314.0,150.0,0.0,748.0,23000.0,65007045.0,Action|Adventure|Drama,Exodus: Gods and Kings ,128682,26490,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657.0,English,UK,PG-13,140000000.0,2014.0,893.0,6.1,51000,-74992955.0,UK,Foreign,English
2009-01-01,518.0,127.0,14000.0,981.0,26000.0,257704099.0,Action|Adventure|Sci-Fi,Star Trek ,504419,39284,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,1559.0,English,USA,PG-13,150000000.0,2009.0,12000.0,8.0,19000,107704099.0,USA,American,English
2002-01-01,291.0,121.0,0.0,4000.0,24000.0,403706375.0,Action|Adventure|Fantasy|Romance,Spider-Man ,544665,40484,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012.0,English,USA,PG-13,139000000.0,2002.0,11000.0,7.3,5000,264706375.0,USA,American,English
2014-01-01,292.0,102.0,255.0,953.0,18000.0,176997107.0,Action|Adventure|Animation|Comedy|Family|Fantasy,How to Train Your Dragon 2 ,221128,23378,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,343.0,English,USA,PG,145000000.0,2014.0,3000.0,7.9,46000,31997107.0,USA,American,English
2016-01-01,184.0,126.0,295.0,284.0,18000.0,31141074.0,Action|Adventure|Fantasy,Gods of Egypt ,51892,19769,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,273.0,English,USA,PG-13,140000000.0,2016.0,934.0,5.5,24000,-108858926.0,USA,American,English
2005-01-01,145.0,121.0,357.0,653.0,820.0,31704416.0,Action|Adventure|Sci-Fi|Thriller,Stealth ,45455,2705,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,388.0,English,USA,PG-13,135000000.0,2005.0,780.0,5.0,0,-103295584.0,USA,American,English
2009-01-01,451.0,215.0,0.0,413.0,986.0,107503316.0,Action|Drama|Mystery|Sci-Fi,Watchmen ,392474,2530,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,1229.0,English,USA,R,130000000.0,2009.0,745.0,7.7,18000,-22496684.0,USA,American,English
1998-01-01,141.0,127.0,503.0,91.0,5000.0,129734803.0,Action|Crime|Thriller,Lethal Weapon 4 ,127497,6171,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,287.0,English,USA,R,140000000.0,1998.0,808.0,6.6,0,-10265197.0,USA,American,English
2003-01-01,267.0,138.0,0.0,258.0,820.0,132122995.0,Action|Sci-Fi,Hulk ,212106,1814,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,1445.0,English,USA,PG-13,137000000.0,2003.0,300.0,5.7,0,-4877005.0,USA,American,English
2013-01-01,351.0,122.0,209.0,934.0,17000.0,122512052.0,Action|Adventure|Sci-Fi|Thriller,G.I. Joe: Retaliation ,146352,31958,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,288.0,English,USA,PG-13,130000000.0,2013.0,12000.0,5.8,42000,-7487948.0,USA,American,English
2005-01-01,163.0,124.0,42.0,848.0,11000.0,68642452.0,Action|Adventure|Comedy|Thriller,Sahara ,77673,13073,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,463.0,English,UK,PG-13,130000000.0,2005.0,973.0,6.0,0,-61357548.0,UK,Foreign,English
2001-01-01,166.0,106.0,6.0,422.0,12000.0,32131830.0,Action|Adventure|Animation|Fantasy|Romance|Sci-Fi,Final Fantasy: The Spirits Within ,72259,15015,http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1,788.0,English,USA,PG-13,137000000.0,2001.0,2000.0,6.4,0,-104868170.0,USA,American,English
2011-01-01,510.0,124.0,394.0,2000.0,11000.0,176636816.0,Action|Adventure|Sci-Fi,Captain America: The First Avenger ,508818,19761,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,679.0,English,USA,PG-13,140000000.0,2011.0,3000.0,6.9,46000,36636816.0,USA,American,English
1999-01-01,197.0,128.0,150.0,244.0,766.0,126930660.0,Action|Adventure|Thriller,The World Is Not Enough ,157519,2037,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,683.0,English,UK,PG-13,135000000.0,1999.0,536.0,6.4,2000,-8069340.0,UK,Foreign,English
